[2017-12-30 22:03:00+00:00; claudferraz; Congratulations Tim Besley ! Very well deserved https://t.co/bjKrfaqU6E; 0; 0; 10; 1; https://twitter.com/claudferraz/status/947226542438043654; None; https://twitter.com/LSEEcon/status/947024860403978241]
[2017-05-29 21:42:11+00:00; claudferraz; Editorial do Globo Em defesa da PF https://t.co/Bsmrtb8tKx; 0; 0; 1; 0; https://twitter.com/claudferraz/status/869307908751753217; None; None]
[2017-05-28 12:28:28+00:00; claudferraz; Good piece on the current stress between motivated prosecutors and corrupt politicians in Brazil https://t.co/57R8YXWM7x; 1; 2; 10; 0; https://twitter.com/claudferraz/status/868806175437074432; None; https://twitter.com/nytimesworld/status/868803811892240384]
[2017-05-27 19:31:21+00:00; claudferraz; Cx2 Cx4 Cx8 Cx16 Cx32 ... é muita Cx https://t.co/IN31iEXXEg; 0; 0; 0; 0; https://twitter.com/claudferraz/status/868550211387482112; None; https://twitter.com/Estadao/status/868548863736528896]
[2017-05-27 19:09:14+00:00; claudferraz; @FilipeCampante incrível não?; 0; 0; 0; 0; https://twitter.com/claudferraz/status/868544644489129984; None; None]
[2017-05-27 18:04:47+00:00; claudferraz; Great interview of Raj Chetty on teachers, taxes, mobility, and how to answer big questions by Tyler Cowen https://t.co/Ai1iejKz75; 0; 10; 15; 0; https://twitter.com/claudferraz/status/868528423035076610; None; None]
[2017-05-27 16:24:57+00:00; claudferraz; Tem tanta coisa errada nesse artigo que não sei nem por onde começar https://t.co/mTuZ7h35bg; 1; 0; 1; 0; https://twitter.com/claudferraz/status/868503302367006720; None; None]
[2017-05-27 16:17:15+00:00; claudferraz; De novo não. Será que não há aprendizado com política industrial equivocada? https://t.co/C25vWOrYam; 0; 2; 2; 0; https://twitter.com/claudferraz/status/868501362082013184; None; None]
[2017-05-27 12:33:52+00:00; claudferraz; É por aí  https://t.co/k5Z6CuASjQ; 0; 0; 0; 0; https://twitter.com/claudferraz/status/868445146853101568; None; https://twitter.com/BlogdoNoblat/status/868328855886581760]
[2017-05-25 14:24:33+00:00; claudferraz; Feliz de ver força da sociedade civil e instituições brasileiras- Temer revoga uso das Forças Armadas na Esplanada https://t.co/x254q4SL2n; 0; 1; 0; 0; https://twitter.com/claudferraz/status/867748225868062721; None; None]
[2017-05-25 14:23:09+00:00; claudferraz; Fantasmas pelo ar  https://t.co/8K8joZYyst; 0; 0; 1; 0; https://twitter.com/claudferraz/status/867747871130615808; None; https://twitter.com/miriamleitao/status/867729965827207169]
[2017-05-25 12:25:49+00:00; claudferraz; https://t.co/oiNgOsNNHB via @folha_com; 0; 0; 1; 0; https://twitter.com/claudferraz/status/867718344274845696; None; None]
[2017-05-25 12:23:51+00:00; claudferraz; @vox_dev is a great addition to link research and policy making in developing countries https://t.co/o9j83fqozO; 0; 0; 0; 0; https://twitter.com/claudferraz/status/867717848638074880; None; https://twitter.com/SuriTavneet/status/865314107288948737]
[2017-05-21 15:52:12+00:00; claudferraz; @tukopamoja thanks; 0; 0; 3; 0; https://twitter.com/claudferraz/status/866320731461865472; None; None]
[2017-05-20 22:11:11+00:00; claudferraz; Ídola-- Elza Soares, diva inmortal de Brasil: "Voy a cantar hasta el fin" https://t.co/TP3MCygg3l via @ELUniversal; 0; 0; 1; 0; https://twitter.com/claudferraz/status/866053718160101376; None; None]
[2017-05-20 17:00:10+00:00; claudferraz; Industrial policy turned into Mafia Capitalism in Brazil https://t.co/L6OSzD0H5d via @folha_com; 0; 0; 0; 0; https://twitter.com/claudferraz/status/865975448374849536; None; None]
[2017-05-20 16:53:55+00:00; claudferraz; Piada de mal gosto nessa hora? https://t.co/eonrh3WpIX; 0; 1; 2; 0; https://twitter.com/claudferraz/status/865973874676117505; None; https://twitter.com/LulaOficial/status/865935605687091201]
[2017-05-20 13:29:38+00:00; claudferraz; Freud na veia https://t.co/3yvdhDRoQa; 0; 0; 2; 0; https://twitter.com/claudferraz/status/865922464353832962; None; https://twitter.com/msantoro1978/status/865920891187859456]
[2017-05-19 21:04:28+00:00; claudferraz; R$ 600 milhões para 28 partidos e 1829 candidatos. JBS: "Nós demos propina. Tudo tem promessa" https://t.co/aR32Nh76pY; 0; 2; 3; 0; https://twitter.com/claudferraz/status/865674539983937536; None; None]
[2017-05-19 18:50:14+00:00; claudferraz; Editorial do Globo pede a renúncia do presidente https://t.co/p8QhKORCTp; 1; 2; 3; 0; https://twitter.com/claudferraz/status/865640757482332161; None; None]
[2017-05-19 13:39:22+00:00; claudferraz; Very happy to host LACEA-RIDGE Political Economy Conference May 22-23 at PUC-Rio @voxlacea @AssessoriaPUC https://t.co/521beGBzsh; 0; 3; 12; 0; https://twitter.com/claudferraz/status/865562527794647040; None; None]
[2017-05-19 12:30:46+00:00; claudferraz; Esse cara tá de sacanagem por que não vai ser preso? https://t.co/Fser9iobBb; 1; 0; 4; 0; https://twitter.com/claudferraz/status/865545261996687361; None; https://twitter.com/laurojardim/status/865541676667772933]
[2017-05-19 11:59:11+00:00; claudferraz; Tudo errado #SaiTemer https://t.co/y3WLDXW20N; 0; 0; 0; 0; https://twitter.com/claudferraz/status/865537317192085505; None; https://twitter.com/miriamleitao/status/865533891389440001]
[2017-05-19 09:50:16+00:00; claudferraz; Very interesting- Social media and the American election: Where polling failed, Facebook prevailed https://t.co/JhFdDBlhpw via @TheEconomist; 0; 2; 4; 1; https://twitter.com/claudferraz/status/865504870446399489; None; None]
[2017-05-18 11:48:07+00:00; claudferraz; https://t.co/7pz9jHnCl7 via @folha_com; 0; 2; 1; 0; https://twitter.com/claudferraz/status/865172140416528385; None; None]
[2017-05-18 11:19:17+00:00; claudferraz; Para entender a lama. Melhor reportagem sobre a JBS foi feita pela @revistapiaui  https://t.co/bPgxxThBW0; 0; 0; 2; 0; https://twitter.com/claudferraz/status/865164885197553666; None; https://twitter.com/revistapiaui/status/864985350682415104]
[2017-05-18 03:26:34+00:00; claudferraz; Brazil and the US-- key role of the judiciary and the media in fighting against political abuse https://t.co/X2FECMBUw8; 1; 0; 5; 0; https://twitter.com/claudferraz/status/865045921461149697; None; https://twitter.com/NewYorker/status/865045281263505408]
[2017-05-18 03:21:02+00:00; claudferraz; No Brasil, comparado com House of Cards, a vida supera a arte https://t.co/hEuHaGfs11; 0; 0; 1; 0; https://twitter.com/claudferraz/status/865044531179335680; None; https://twitter.com/NetflixBrasil/status/865007126300680197]
[2017-05-17 23:12:01+00:00; claudferraz; Bomba https://t.co/c1Ycs9EngG; 1; 3; 3; 0; https://twitter.com/claudferraz/status/864981864779481088; None; https://twitter.com/JornalOGlobo/status/864971833384292352]
[2017-05-17 11:48:19+00:00; claudferraz; Industrial policy for firm that contributed the most to the PT campaign https://t.co/h5vkZpL0ax; 0; 2; 2; 0; https://twitter.com/claudferraz/status/864809806678372352; None; https://twitter.com/congemfoco/status/864800877412065286]
[2017-05-17 00:41:36+00:00; claudferraz; Coase theorem and the reclining seat https://t.co/TXbwiaXy8I via @TheEconomist; 0; 1; 2; 0; https://twitter.com/claudferraz/status/864642020660400128; None; None]
[2017-05-16 17:55:27+00:00; claudferraz; ‘Car Wash’ launches revolution in transparency and compliance https://t.co/UyooGN0nNO via @FT; 0; 2; 3; 0; https://twitter.com/claudferraz/status/864539810496696320; None; None]
[2017-05-16 12:37:46+00:00; claudferraz; Continuando, educação melhora a democracia. Exemplo de estudo bem feito sobre o tema (o que é raro) https://t.co/lvMzR1jU1i; 0; 5; 3; 0; https://twitter.com/claudferraz/status/864459860171272193; None; None]
[2017-05-16 11:19:09+00:00; claudferraz; Escola pode salvar a democracia SIM. Educação reduz clientelismo e compra de voto em países em desenvolvimento https://t.co/SnEFDZ2aZY; 0; 2; 2; 0; https://twitter.com/claudferraz/status/864440075828023296; None; None]
[2017-05-15 15:01:39+00:00; claudferraz; O fantástico trabalho da Joana Monteiro na frente do ISP https://t.co/Tu4QJEP4mO; 0; 1; 5; 0; https://twitter.com/claudferraz/status/864133682931617793; None; None]
[2017-05-15 14:56:24+00:00; claudferraz; MEC não pode afrouxar regras. Qualidade mínima deve ser prioridade em TODAS as regiões do Brasil https://t.co/2JWKscVKou; 0; 0; 1; 0; https://twitter.com/claudferraz/status/864132362627633152; None; https://twitter.com/jwerthein/status/864070153142759424]
[2017-05-15 13:47:17+00:00; claudferraz; Gangs diversify into stealing petrol in Mexico https://t.co/XmotJlH7hv; 0; 1; 2; 0; https://twitter.com/claudferraz/status/864114969717211137; None; https://twitter.com/JP_Rathbone/status/864110332867956736]
[2017-05-15 10:55:22+00:00; claudferraz; Maternidade e o diferencial de salário homens-mulheres com dados brasileiros por E.Fraga, G.Gonzaga e R. Soares https://t.co/ds9veTlpuK; 1; 2; 12; 0; https://twitter.com/claudferraz/status/864071701709164544; None; None]
[2017-05-14 14:21:07+00:00; claudferraz; The Gender Pay Gap Is Largely Because of Motherhood https://t.co/yC4xDKRYPS; 0; 4; 7; 1; https://twitter.com/claudferraz/status/863761095525191680; None; None]
[2017-05-14 14:10:39+00:00; claudferraz; Exemplo é tudo. E esse é péssimo  https://t.co/yiXplLM5Yd; 0; 1; 5; 0; https://twitter.com/claudferraz/status/863758458436243460; None; https://twitter.com/JornalOGlobo/status/863721809681629184]
[2017-05-14 03:58:12+00:00; claudferraz; Great article summarizing the role of money in improving education https://t.co/pY6SngB8WW via @BrookingsInst; 0; 4; 8; 0; https://twitter.com/claudferraz/status/863604331987083264; None; None]
[2017-05-12 14:07:46+00:00; claudferraz; The Traditional Lecture Is Dead. Time to move on? https://t.co/8XL2BJ0ioM via @WIRED; 0; 1; 4; 0; https://twitter.com/claudferraz/status/863032958634016768; None; None]
[2017-05-12 03:25:06+00:00; claudferraz; Quando um paper no AER tem efeitos práticos. A troca de ordem em batidas de pênalti para retirar a vantagem do 1o https://t.co/uFvZBuMCCm; 0; 1; 3; 0; https://twitter.com/claudferraz/status/862871225663541249; None; None]
[2017-05-11 11:53:24+00:00; claudferraz; Governo na direção errada- mais armas, mais violência https://t.co/3O7J0PLyWh; 0; 6; 7; 1; https://twitter.com/claudferraz/status/862636758579761152; None; None]
[2017-05-10 23:26:59+00:00; claudferraz; Great work by @tmarzagao and the @CGUonline presented at @CEGA_UC conference on tech, information and development https://t.co/pmDB3CJBhe; 0; 0; 2; 0; https://twitter.com/claudferraz/status/862448914020151297; None; https://twitter.com/CEGA_UC/status/862443447998754816]
[2017-05-10 23:24:58+00:00; claudferraz; Finalmente dados para discutir a tributação dos ricos no Brasil  https://t.co/LPHjDIbOYq; 0; 2; 2; 0; https://twitter.com/claudferraz/status/862448408761643014; None; https://twitter.com/valoreconomico/status/862380487276408832]
[2017-05-10 22:33:58+00:00; claudferraz; https://t.co/qBLD31fwIG via @folha_com; 0; 1; 0; 0; https://twitter.com/claudferraz/status/862435573688131584; None; None]
[2017-05-10 12:38:30+00:00; claudferraz; The fact that Lula has to answer charges over corruption is a big step towards improving Brazil's democracy https://t.co/WNis2rEltH; 0; 3; 5; 0; https://twitter.com/claudferraz/status/862285718470758401; None; None]
[2017-05-08 15:20:04+00:00; claudferraz; In many countries inequality and unfairness move together- come from unequal opportunities that start at birth  https://t.co/awPjcgqhga; 0; 3; 12; 0; https://twitter.com/claudferraz/status/861601603106877441; None; https://twitter.com/sapinker/status/861598023645896705]
[2017-05-08 14:59:36+00:00; claudferraz; Bancadas da bala e ruralista usam crise para afrouxar regulações sobre controle de armas e prevenção ambiental https://t.co/J42c7rQMeO; 1; 7; 7; 0; https://twitter.com/claudferraz/status/861596454061735936; None; None]
[2017-05-08 14:46:37+00:00; claudferraz; Rio's crime reversal  https://t.co/YqkvKEEHQ1; 0; 0; 2; 0; https://twitter.com/claudferraz/status/861593185004531712; None; https://twitter.com/folha/status/861591525804953601]
[2017-05-08 12:40:34+00:00; claudferraz; Great Mini-conference on Politicial Economics organised by Toke Aidt at @CambridgeINET @Cambridge_Uni https://t.co/9MGgPKFKm8; 0; 1; 4; 0; https://twitter.com/claudferraz/status/861561465119154177; None; https://twitter.com/CambridgeINET/status/861551292333793281]
[2017-05-08 11:54:51+00:00; claudferraz; Fortaleza dando exemplo com arte nos vagões com grafites da dupla OsGemeos: https://t.co/aE1505pUgu; 0; 0; 0; 0; https://twitter.com/claudferraz/status/861549958742388736; None; None]
[2017-05-08 11:48:35+00:00; claudferraz; Esse é o maior obstáculo para a adoção de políticas públicas responsáveis - comunicação para que o público entenda https://t.co/SaaH585P3B; 0; 1; 4; 0; https://twitter.com/claudferraz/status/861548380933304320; None; https://twitter.com/econromesh/status/860796286718550016]
[2017-05-08 11:46:39+00:00; claudferraz; Surpreendente que em tempos de altos custos da corrupção ela continue aparecendo  https://t.co/uSnZQNitK7; 1; 0; 1; 0; https://twitter.com/claudferraz/status/861547896038182912; None; https://twitter.com/folha/status/861546225711165441]
[2017-05-08 09:53:50+00:00; claudferraz; O Brasil jogando fora anos de investimentos em Ciência https://t.co/7rcOt3og4Z; 1; 12; 12; 1; https://twitter.com/claudferraz/status/861519504601436160; None; None]
[2017-05-08 09:17:20+00:00; claudferraz; O BNDES no caminho certo e a elite industrial reclamando. Difícil colocar o Brasil pra crescer com FIESPs e afins https://t.co/rIvb7WW2Jc; 1; 0; 7; 0; https://twitter.com/claudferraz/status/861510315938390017; None; None]
[2017-05-07 00:04:03+00:00; claudferraz; A corrupção na polícia é o maior obstáculo para resolver a alta criminalidade e violência  https://t.co/yDxhmlUif0; 0; 1; 5; 0; https://twitter.com/claudferraz/status/861008691914526721; None; None]
[2017-05-06 08:54:38+00:00; claudferraz; Conquistando o centro- Ótimo artigo do @AndresVelasco sobre o que é (ou deveria ser) o Centro em tempos polarizados https://t.co/uHrRVkFNAG; 0; 2; 6; 1; https://twitter.com/claudferraz/status/860779829226024961; None; None]
[2017-05-05 23:39:05+00:00; claudferraz; A nova literatura latinoamericana https://t.co/vKZEbhcgPf; 0; 2; 5; 0; https://twitter.com/claudferraz/status/860640022659248128; None; None]
[2017-05-05 23:18:27+00:00; claudferraz; Brasil tem 1.158 unidades do SUS que custaram R$ 1 bi e não foram abertas  https://t.co/H5KfvgWd9d via @UOLNoticias @UOL; 1; 0; 3; 1; https://twitter.com/claudferraz/status/860634826021498880; None; None]
[2017-05-05 22:55:35+00:00; claudferraz; O que está acontecendo na Venezuela é uma catástrofe humanitária. Até quando resto da América Lat ficará só vendo? https://t.co/j8iBwgz9XV; 1; 1; 7; 0; https://twitter.com/claudferraz/status/860629072422031362; None; https://twitter.com/davidluhnow/status/860513664436142081]
[2017-05-05 22:14:13+00:00; claudferraz; Nine é sacanagem https://t.co/GqriC38gs1; 0; 0; 2; 0; https://twitter.com/claudferraz/status/860618664739041280; None; https://twitter.com/BlogdoNoblat/status/860608231705636864]
[2017-05-05 18:28:24+00:00; claudferraz; @BerkOzler12 I think Brazil's Bolsa Familia implemented fast track to incentivize hh to get out of program with guarantee of return if income dropped; 0; 0; 1; 0; https://twitter.com/claudferraz/status/860561832641273856; None; None]
[2017-05-05 17:59:18+00:00; claudferraz; @BerkOzler12 I read it as a plea for more universality and less obsession with targeting. How can we implement state-contingency?; 1; 0; 0; 0; https://twitter.com/claudferraz/status/860554512737738754; None; None]
[2017-05-05 15:43:49+00:00; claudferraz; Fundamental melhorar a base para a educação científica no Brasil. Ótimo artigo da @ClaudiaCostin https://t.co/shH8vsPmLc via @folha_com; 0; 1; 2; 0; https://twitter.com/claudferraz/status/860520414174433282; None; None]
[2017-05-05 15:36:09+00:00; claudferraz; Five amazing stories about Socrates https://t.co/tcHNOCUYrm; 0; 1; 5; 0; https://twitter.com/claudferraz/status/860518486086385664; None; None]
[2017-05-05 07:34:28+00:00; claudferraz; Scary https://t.co/LlEP7bKF6N; 0; 2; 3; 0; https://twitter.com/claudferraz/status/860397266787545088; None; https://twitter.com/DinaPomeranz/status/860396933810192384]
[2017-05-05 07:32:36+00:00; claudferraz; Universal basic income defense by @MartinRavallion https://t.co/SYksmULTar; 1; 1; 1; 0; https://twitter.com/claudferraz/status/860396798728450048; None; None]
[2017-05-05 01:30:57+00:00; claudferraz; A impunidade da violência policial no Brasil é inaceitável  https://t.co/DTcCjjnuAm; 0; 0; 2; 0; https://twitter.com/claudferraz/status/860305786186104832; None; https://twitter.com/J_LIVRES/status/860158403322269696]
