2020-12-09 23:32:33+00:00; Mathector; @caiodalfonso Olhei por cima e fiquei chateado demais...; 0; 0; 0; 0; https://twitter.com/Mathector/status/1336816029859606528; None; None
2020-08-17 13:40:13+00:00; Mathector; Através de 6 metodologias diferentes, 3 paramétricas e 3 não-paramétricas, o autor encontra evidências robustas de que, em geral, regulações urbanas estritas têm impacto na informalidade do mercado de habitação.; 1; 1; 26; 0; https://twitter.com/Mathector/status/1295354750641287168; None; None
2020-08-17 13:40:13+00:00; Mathector; Para inferir causalidade, ele utiliza como grupo de tratamento, municípios que implementaram regulações urbanas entre 91 e 2000 e como grupos de controle, tanto municípios que não implementaram regulações nesse período, quanto municípios que as implementaram antes de 91.; 1; 1; 22; 0; https://twitter.com/Mathector/status/1295354749466882048; None; None
2020-08-17 13:40:13+00:00; Mathector; Em seu paper, Biderman constrói um modelo em que o mercado formal e o mercado informal de moradia são bens substitutos, inovando na literatura que relaciona regulação urbana e oferta de moradia, focada principalmente em observar o impacto no preço dos imóveis e da terra.; 1; 1; 28; 0; https://twitter.com/Mathector/status/1295354748271566854; None; None
2020-08-17 13:40:12+00:00; Mathector; Extrapolando as conclusões do artigo, podemos estimar que, se o município de São Paulo não tivesse adotado regras urbanas estritas, cerca 600 mil pessoas a menos morariam em favelas (mais de 30% das que estão nessa condição hoje).; 1; 1; 34; 0; https://twitter.com/Mathector/status/1295354746946158592; None; None
2020-08-17 13:40:12+00:00; Mathector; Para de dizer que a favelização é culpa da especulação imobiliária e da gentrificação.  As evidências encontradas pelo economista Ciro Biderman são matadoras!  E mostram que regulações urbanas como o Zoneamento podem aumentar a informalidade em mais de 50%.  Segue o fio. https://t.co/4q9zKgzfJt; 12; 33; 184; 3; https://twitter.com/Mathector/status/1295354745037754369; None; None
2020-08-16 02:11:17+00:00; Mathector; Sexo Liberal é falar sobre fim de desonerações fiscais na hora do cigarro? https://t.co/LFVPgCOQwX https://t.co/F0HxGLrGal; 1; 4; 89; 1; https://twitter.com/Mathector/status/1294818984479555584; None; https://twitter.com/naluhzita/status/1294657864552853504
2020-08-16 00:06:20+00:00; Mathector; @macmarcoaurelio não desista, o São Paulo precisará muito de você!; 1; 0; 3; 0; https://twitter.com/Mathector/status/1294787542404005891; None; None
2020-08-16 00:05:34+00:00; Mathector; O SPFC acabou com a eleição do Aidar, Leco foi um herdeiro do desatre.   Para recompor o SPFC era preciso de um força que viesse de fora pra dentro  e muda-se a governança.   MAC representava isso!   Mas nem a oposição enxergou isso.   Tamo fudido! https://t.co/oqS5nuOwU3; 5; 1; 16; 0; https://twitter.com/Mathector/status/1294787346924175360; None; None
2020-08-15 01:21:39+00:00; Mathector; @lmonasterio Eu me identifiquei muito com a sim, sou megalomaníaco.  Mas quem é bom de verdade é o @dannielduque, eita cara foda!; 0; 0; 6; 0; https://twitter.com/Mathector/status/1294444105611784192; None; None
2020-08-14 16:52:22+00:00; Mathector; @aandretomazoni Estamos de acordo!; 0; 0; 2; 0; https://twitter.com/Mathector/status/1294315941455638528; None; None
2020-08-14 16:50:36+00:00; Mathector; @eduardolgalvao Que bola fora essa minha 😅😅😅; 0; 0; 0; 0; https://twitter.com/Mathector/status/1294315497073319936; None; None
2020-08-14 16:36:06+00:00; Mathector; Bizarrices que você escuta num café em Pinheiros:  “Paulo Guedes não quer taxar grandes fortunas mas quer taxar livros”  Ter um sistema tributário que funcione exige equidade.  Não é punir a literatura, é tratar todos como iguais.   Ignorar isso é nos condenar a ignorância!; 4; 7; 96; 1; https://twitter.com/Mathector/status/1294311847072595969; None; None
2020-08-14 14:24:03+00:00; Mathector; @caosplanejado Eu topo muito!; 0; 0; 1; 0; https://twitter.com/Mathector/status/1294278618173116418; None; None
2020-08-14 06:52:42+00:00; Mathector; @ThiagoSussekind Tenho o mesmo problema...; 1; 0; 3; 0; https://twitter.com/Mathector/status/1294165029223378944; None; None
2020-08-14 05:35:13+00:00; Mathector; @matheus_valadao Coragem em fazer esse foto na UNICAMP!; 0; 0; 1; 0; https://twitter.com/Mathector/status/1294145530659053570; None; None
2020-08-14 04:04:03+00:00; Mathector; @daniel_20099 @opensante11 https://t.co/fNDFQ2IFAP; 0; 1; 2; 0; https://twitter.com/Mathector/status/1294122586952159232; None; None
2020-08-14 03:55:42+00:00; Mathector; @daniel_20099 @opensante11 https://t.co/7V3kI2fllP; 1; 1; 3; 0; https://twitter.com/Mathector/status/1294120487673638917; None; None
2020-08-14 01:47:53+00:00; Mathector; Estou falando isso há semanas!   Bolsonaro fará tudo para se reeleger.  Expandir o gasto público é o caminho mais óbvio para um populista.   Em 2023 viveremos 2015, se tivermos sorte viramos Argentina, com azar Venezuela.  https://t.co/xvBTVwAPSq; 2; 11; 91; 1; https://twitter.com/Mathector/status/1294088320981622785; None; None
2020-08-14 01:05:14+00:00; Mathector; Hoje é dia do Economista e minha homenagem vai ao melhor de todos.   Obrigado Marcos, você foi a pessoa mais importante na minha formação! https://t.co/jQesAHiik2; 4; 0; 197; 0; https://twitter.com/Mathector/status/1294077588189728768; None; None
2020-08-13 21:30:39+00:00; Mathector; @DallaPacce @anterolf Perfeito!; 0; 0; 0; 0; https://twitter.com/Mathector/status/1294023587804971016; None; None
2020-08-13 21:27:54+00:00; Mathector; @maybethisname @joaumdoistres https://t.co/x88YKyJRml; 0; 0; 0; 0; https://twitter.com/Mathector/status/1294022892515209220; None; None
2020-08-13 21:06:59+00:00; Mathector; @joaumdoistres 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻; 0; 0; 0; 0; https://twitter.com/Mathector/status/1294017630278422529; None; None
2020-08-13 18:21:58+00:00; Mathector; @oliveira_23 @hbredda Alaska bem que podia investir em Real Estate!; 0; 0; 0; 0; https://twitter.com/Mathector/status/1293976101883121670; None; None
2020-08-13 17:34:30+00:00; Mathector; @AbelPortela Não justifica mas uma gera a outra!; 1; 0; 0; 0; https://twitter.com/Mathector/status/1293964157537009664; None; None
2020-08-13 17:33:59+00:00; Mathector; @EccardMarcus @jonataas14 @TlioA2 @icsantanaic Ni na ni na não...  https://t.co/x88YKyJRml; 1; 1; 1; 0; https://twitter.com/Mathector/status/1293964025626341376; None; None
2020-08-13 17:31:34+00:00; Mathector; @MartinsMarco Ou você é a favor do meio-ambiente ou você é  contra o adensamento, os dois não dá...  https://t.co/UVd7L8V5RA; 1; 0; 6; 0; https://twitter.com/Mathector/status/1293963417510961154; None; None
2020-08-13 17:30:37+00:00; Mathector; @MartinsMarco São Paulo era bem mais densa antes de 1972 e tinha sim moradias irregulares.   Mas a favelização começa com a lei do inquilinato de Vargas que destrói as moradias de alguel de baixo custo.   Falta de ordem é o que acontece na Zona Sul devido a falta de moradia.; 2; 0; 21; 0; https://twitter.com/Mathector/status/1293963179664564231; None; None
2020-08-13 17:06:15+00:00; Mathector; @anterolf Olha a destruição das áreas de mananciais porque falta moradia!   https://t.co/0h7kvag4st https://t.co/r54mx7iY7G; 2; 0; 11; 0; https://twitter.com/Mathector/status/1293957048326131717; None; None
2020-08-13 16:59:48+00:00; Mathector; @MPrime_7 @clarice83709970 👍🏻; 0; 0; 0; 0; https://twitter.com/Mathector/status/1293955426841657344; None; None
2020-08-13 16:51:59+00:00; Mathector; @MPrime_7 @clarice83709970 Você não tem noção do que tá falando, não vou nem continuar...; 2; 0; 0; 0; https://twitter.com/Mathector/status/1293953456458412034; None; None
2020-08-13 16:33:04+00:00; Mathector; @clarice83709970 @MPrime_7 Você não permitir densidade no bairro, encarece os imóveis, espraia a cidade, joga os pobres para longe, destrói o meio-ambiente e produz favela.; 3; 0; 3; 0; https://twitter.com/Mathector/status/1293948697152290816; None; None
2020-08-13 16:21:02+00:00; Mathector; @clarice83709970 Além de destruir o meio-ambiente   https://t.co/Bw92UVaoGR; 0; 0; 3; 0; https://twitter.com/Mathector/status/1293945668952887300; None; None
2020-08-13 16:20:25+00:00; Mathector; @clarice83709970 Um conceito elitista que faz pobre morar longe...; 2; 0; 9; 0; https://twitter.com/Mathector/status/1293945513373507585; None; None
2020-08-13 16:15:22+00:00; Mathector; @guigomed Valeu querido 💪🏻💪🏻💪🏻; 0; 0; 1; 0; https://twitter.com/Mathector/status/1293944243413757958; None; None
2020-08-13 16:15:08+00:00; Mathector; @clarice83709970 Sua luta é pra pobre morar longe, para de ser hipocrita!; 3; 0; 30; 1; https://twitter.com/Mathector/status/1293944183342931968; None; None
2020-08-13 16:06:03+00:00; Mathector; @icsantanaic Zoneamento urbano gera desigualdade social.; 6; 1; 32; 0; https://twitter.com/Mathector/status/1293941896499388416; None; None
2020-08-13 15:56:11+00:00; Mathector; Se você defende isso / Você não pode criticar isso https://t.co/ttFCbIwPfj; 30; 32; 376; 11; https://twitter.com/Mathector/status/1293939413433618434; None; None
2020-08-13 13:35:47+00:00; Mathector; Tamo junto @FariaLimaElevat https://t.co/0sA25hFn6v https://t.co/4JFzVVPo3U; 1; 1; 36; 0; https://twitter.com/Mathector/status/1293904082805985282; None; https://twitter.com/FariaLimaElevat/status/1293863791915139074
2020-08-13 03:34:14+00:00; Mathector; @man_acon @Felippe_Hermes Importante também para garantir vida ao bairro, reduzir deslocamentos e incentivar o empreendedorismo.   Mas não resolve a falta desentoque de moradia!; 1; 0; 8; 0; https://twitter.com/Mathector/status/1293752699083776003; None; None
2020-08-13 01:38:49+00:00; Mathector; @Felippe_Hermes Eu te amo 🧡; 1; 0; 13; 0; https://twitter.com/Mathector/status/1293723652450476032; None; None
2020-08-12 21:05:30+00:00; Mathector; @rauljustelores Mas e as árvores?; 0; 0; 0; 0; https://twitter.com/Mathector/status/1293654870990487553; None; None
2020-08-12 14:27:31+00:00; Mathector; @washfajardo Não sei, mas vou me segurar para dizer onde queria que fosse...; 0; 0; 0; 0; https://twitter.com/Mathector/status/1293554715603738625; None; None
2020-08-12 04:47:47+00:00; Mathector; @danielvfreitas Votaria a favor e faria oposição.  Não podemos confundir oposição com o que PT sempre quando esteve fora do Poder...; 1; 0; 0; 0; https://twitter.com/Mathector/status/1293408818978787330; None; None
2020-08-12 03:39:15+00:00; Mathector; @952801p @folha @partidonovo30 @ViniciusPoit @lucasvgonzalez @adrianasounovo @marcelvanhattem @pauloganime @AlexisFonteyne @TiagoMitraud @pduarte30 @joaoamoedonovo @leticiaarsenio Não me surpreende um governo que quer aparelhar a PF, não ter criterios para recursos televisivos.  Uma vergonha...; 0; 0; 1; 0; https://twitter.com/Mathector/status/1293391570608300036; None; None
2020-08-12 01:51:04+00:00; Mathector; @elenalandau @neoliberalindo Serra privatizou mais que o @salimmattarBR  Fatos curioso do liberalismo brasileiro....; 1; 1; 27; 0; https://twitter.com/Mathector/status/1293364347272601608; None; None
2020-08-12 01:46:08+00:00; Mathector; @ClaudioThiagoA8 Colab da @usereserva com a Fila; 0; 0; 1; 0; https://twitter.com/Mathector/status/1293363103850258433; None; None
2020-08-12 01:40:19+00:00; Mathector; @histrange To falando isso há meses, agora não tem desculpa...; 1; 0; 1; 0; https://twitter.com/Mathector/status/1293361640633774080; None; None
2020-08-12 01:33:39+00:00; Mathector; @janainalimasp @Mc30Gabi @joaoamoedonovo @NairaSathiyo @drarobertarobi @marcelocastrott Valeu querida, vamos juntos mudar isso 🧡🧡🧡; 0; 0; 7; 0; https://twitter.com/Mathector/status/1293359962891202561; None; None
2020-08-12 01:32:40+00:00; Mathector; @Mc30Gabi @joaoamoedonovo @NairaSathiyo @janainalimasp @drarobertarobi @marcelocastrott Tudo gente boa!; 1; 0; 6; 0; https://twitter.com/Mathector/status/1293359716450607106; None; None
2020-08-11 23:11:31+00:00; Mathector; @mvitorodrigues Gênio!; 2; 0; 2; 0; https://twitter.com/Mathector/status/1293324195829555204; None; None
2020-08-11 22:49:05+00:00; Mathector; @Danielhrs @GloboNews Perfeito Daniel 👏🏻👏🏻👏🏻; 0; 0; 2; 0; https://twitter.com/Mathector/status/1293318550866845704; None; None
2020-08-11 22:45:13+00:00; Mathector; O último refúgio dos covardes era o Guedismo.   Hoje dois dos principais secretários pediram demissão.   Sobrou apenas um Ministro Senil que só fala de CPMF e virou uma peça decorativa para um projeto autoritário.   Virou obrigação para todo liberal ser oposição a este governo!; 6; 25; 215; 4; https://twitter.com/Mathector/status/1293317576836227072; None; None
2020-08-11 22:42:39+00:00; Mathector; Agora resta nada de liberal neste governo!   Muito se iludiram que um sindicalista mamateiro como Bolsonaro poderia Reformar o Estado Brasileiro.   Caminhamos para o Fim do Teto e virar uma Argentina Tropical.   Não foi por falta de aviso...  https://t.co/bqHtnNy9Xl; 1; 5; 66; 0; https://twitter.com/Mathector/status/1293316930615619590; None; None
2020-08-11 19:00:16+00:00; Mathector; @P_droMenezes *Pré-campanha   Comentário apenas para fins jurídicos.; 1; 0; 30; 0; https://twitter.com/Mathector/status/1293260966650576899; None; None
2020-08-11 18:26:52+00:00; Mathector; Espero que a sociedade esteja preparada para um político hyperbeast.   É muito estilo para essa selva de velhos de ternos mal cortados!   😎😎😎 https://t.co/rNXhL6tDp5; 6; 1; 50; 0; https://twitter.com/Mathector/status/1293252559755509761; None; https://twitter.com/ce_lopess/status/1293251169956048896
2020-08-11 18:20:22+00:00; Mathector; @rauljustelores @anacarla_abrao Eu gostou desse mash-up 😁😁😁; 0; 0; 1; 0; https://twitter.com/Mathector/status/1293250924329279488; None; None
2020-08-11 17:40:30+00:00; Mathector; @gustavo_dalmeid @mittelmaxx @arnaldolanajr @HaDeMeBr1 Escuta o podcast do @rauljustelores que ele fala sobre a Vila Leopoldina:   https://t.co/NwBEpMtReP; 0; 0; 2; 0; https://twitter.com/Mathector/status/1293240892950827008; None; None
2020-08-11 17:14:46+00:00; Mathector; @edumufarej @rauljustelores @PriscilaFCruz Esse aí eu não perco!; 0; 0; 1; 0; https://twitter.com/Mathector/status/1293234416106471426; None; None
2020-08-11 16:21:55+00:00; Mathector; @EvandroStk9 Defendo que o Mercado vai agir, mas você não sabe do que tá falando...  https://t.co/O2iurzNhPF; 0; 0; 0; 0; https://twitter.com/Mathector/status/1293221114064375808; None; None
2020-08-11 14:35:40+00:00; Mathector; @_brunovinicius @mnzmda @elenalandau @governosp @bndes @metrosp_oficial 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻; 0; 0; 1; 0; https://twitter.com/Mathector/status/1293194377280577536; None; None
2020-08-11 14:13:26+00:00; Mathector; @hoc111 Pega essa seu aloprado @kimpaim...; 1; 0; 22; 0; https://twitter.com/Mathector/status/1293188782938701826; None; None
2020-08-11 14:01:16+00:00; Mathector; @matosleo Óbvio!; 0; 0; 2; 0; https://twitter.com/Mathector/status/1293185720031436800; None; None
2020-08-11 13:43:03+00:00; Mathector; @RafaJBar1 Exato, alguns ganham no curto prazo mas no longo os ativos ficam mais baratos e o direto a cidade aumenta!; 0; 0; 3; 0; https://twitter.com/Mathector/status/1293181137343242243; None; None
2020-08-11 13:42:15+00:00; Mathector; @clarice83709970 Expansão de oferta dos imóveis, redução dos preços, maio adensmaento, programas de moradia como aluguel social.; 1; 0; 3; 0; https://twitter.com/Mathector/status/1293180934921961472; None; None
2020-08-11 13:33:49+00:00; Mathector; @RafaJBar1 Mais ou menos, o efeito de curto prazo é de valorização, de longo é de desvalorização...  https://t.co/7V3kI1XJXf; 1; 0; 6; 0; https://twitter.com/Mathector/status/1293178812528652288; None; None
