2018-12-27 18:53:43+00:00; rafinhabastos; @OtakuAlgum Hahehhshhshs; 121; 2; 0; 0; https://twitter.com/rafinhabastos/status/1078363313400995841; None; None
2018-06-21 22:04:20+00:00; rafinhabastos; Deus vai aparecer, olhar pra galera e dizer: “Chega! Saiam da Internet! Vocês tão tudo errado”. Assim... sem plural mesmo.; 397; 13; 43; 2; https://twitter.com/rafinhabastos/status/1009919975690129409; None; None
2018-06-21 21:48:27+00:00; rafinhabastos; @4drianoSilva @FabioMe16577855 Mano... pq tu nao assiste o video inteiro?; 1; 2; 0; 0; https://twitter.com/rafinhabastos/status/1009915981588643841; None; None
2018-06-21 21:47:37+00:00; rafinhabastos; @SeuRiba Eu até ficaria chateado, mas entrei no seu perfil e vi que você comemora o seu aniversário da conta no twitter. Então apenas sorri.; 29; 1; 0; 1; https://twitter.com/rafinhabastos/status/1009915769440759808; None; None
2018-06-21 21:44:28+00:00; rafinhabastos; @JadeFraga @wesleysb_ Nem eu em vc... entao ta tudo bem. High five!  👋🏻; 6; 1; 0; 0; https://twitter.com/rafinhabastos/status/1009914977778524160; None; None
2018-06-21 20:48:20+00:00; rafinhabastos; Brasileiro não tem moral pra tirar sarro do argentino. https://t.co/q0oFewVGUg; 2670; 68; 596; 58; https://twitter.com/rafinhabastos/status/1009900852553736192; None; None
2018-06-21 18:10:25+00:00; rafinhabastos; @joycemocock Não disse isso. Só falei da frase “o sociedade é de tal jeito”.; 2; 1; 0; 0; https://twitter.com/rafinhabastos/status/1009861110877437953; None; None
2018-06-21 10:05:08+00:00; rafinhabastos; @SusanaCRF81 Você tem um perfil com foto da Susana Vieira. Você acaba de perder o seu diploma.; 101; 1; 0; 1; https://twitter.com/rafinhabastos/status/1009738982022758406; None; None
2018-06-21 05:46:43+00:00; rafinhabastos; “Porque a sociedade é assim... pq a sociedade é assado”... quem é você pra dizer como funciona a socialedade? Você tem um perfil no twitter e não um diploma de sociologia, caraio.; 2161; 56; 293; 20; https://twitter.com/rafinhabastos/status/1009673949544763392; None; None
2018-06-21 05:21:19+00:00; rafinhabastos; @youpix @biagranja Metas e métricas é exatamente o oposto de autenticidade e criatividade.; 7; 1; 0; 0; https://twitter.com/rafinhabastos/status/1009667560755757056; None; None
2018-06-20 16:09:01+00:00; rafinhabastos; O bondinho da lacração hoje tá animado.; 440; 13; 45; 1; https://twitter.com/rafinhabastos/status/1009468168895545344; None; None
2018-06-19 16:48:44+00:00; rafinhabastos; @oxelorenamoura @andrefran Exato; 6; 1; 0; 0; https://twitter.com/rafinhabastos/status/1009115776538718208; None; None
2018-06-19 16:39:24+00:00; rafinhabastos; @andrefran Ta problematizando sim, bro... mas tudo bem. O Nazario tb trocava de penteado e era só festa. O problema tá no teatrinho q o neymar faz. Teatrinho sem resultado dá raiva mesmo.; 454; 21; 12; 2; https://twitter.com/rafinhabastos/status/1009113427179028480; None; None
2018-06-17 20:17:40+00:00; rafinhabastos; @JulietaBaldon Deletei. Achei q um amigo tinha feito. Sou contra isso aí.; 1; 1; 0; 0; https://twitter.com/rafinhabastos/status/1008443581403561984; None; None
2018-06-17 20:16:09+00:00; rafinhabastos; Eu sou a bola, o Alisson é a justiça. https://t.co/3FEYSNTGmx; 2065; 33; 220; 64; https://twitter.com/rafinhabastos/status/1008443198228684800; None; None
2018-06-17 19:56:08+00:00; rafinhabastos; A câmera corta pra arquibancada e mostra o real povo brasileiro, um país formado por advogados, arquitetos e CEOs de grandes empresas.; 2951; 72; 311; 30; https://twitter.com/rafinhabastos/status/1008438161754607616; None; None
2018-06-17 19:34:24+00:00; rafinhabastos; Só queria que o meu coração superasse a dor com a mesma velocidade do Neymar.; 1354; 15; 366; 14; https://twitter.com/rafinhabastos/status/1008432692755492865; None; None
2018-06-17 17:22:28+00:00; rafinhabastos; México ganhando da Alemanha é o Rocky derrubando o Drago. https://t.co/cRhXwo4Nq4; 860; 7; 111; 1; https://twitter.com/rafinhabastos/status/1008399492477939712; None; None
2018-06-17 17:16:22+00:00; rafinhabastos; Beleza exótica é a feiúra sob os olhos da pessoa educada.; 494; 15; 55; 5; https://twitter.com/rafinhabastos/status/1008397956838391808; None; None
2018-06-17 05:41:03+00:00; rafinhabastos; Que horas é o jogo do Brasil amanhã?; 599; 201; 13; 6; https://twitter.com/rafinhabastos/status/1008222975756136448; None; None
2018-06-16 04:48:02+00:00; rafinhabastos; Indo pro show! https://t.co/cy0hFSbwv6; 119; 8; 3; 0; https://twitter.com/rafinhabastos/status/1007847244379254784; None; https://twitter.com/TheLaughFactory/status/1007703107399274496
2018-06-13 09:17:14+00:00; rafinhabastos; @Lakitasodre 🙌; 0; 0; 0; 0; https://twitter.com/rafinhabastos/status/1006827827549782017; None; None
2018-06-12 14:22:07+00:00; rafinhabastos; Explica pra mim aí o que o china ta ganhânu nessa brincadeira. Tô vendo o Trumpinho dar palestra e o Te Bo Lee só no sorrisinho. Tá aprontânu alguma o Michelin, né? Diz aí. https://t.co/YjKVi63fvG; 391; 33; 15; 5; https://twitter.com/rafinhabastos/status/1006542163847479297; None; None
2018-06-12 01:01:22+00:00; rafinhabastos; Em vez de celebrar, foi consolar o amigo de infância que jogava no outro time. Incrível. Via @houseofhighligh https://t.co/JOLL5oQTdr; 1811; 20; 233; 16; https://twitter.com/rafinhabastos/status/1006340651770769408; None; None
2018-06-11 00:36:37+00:00; rafinhabastos; Acho que envelheci bem. https://t.co/Iv7LItowqb; 724; 18; 25; 3; https://twitter.com/rafinhabastos/status/1005972033186873344; None; None
2018-06-10 02:29:05+00:00; rafinhabastos; O cara tá conscientemente humilhando o CM Punk. #UFC https://t.co/0bjUReRXtz; 342; 33; 28; 10; https://twitter.com/rafinhabastos/status/1005637947494825984; None; None
2018-06-08 23:47:00+00:00; rafinhabastos; Gostei de um vídeo @YouTube https://t.co/bvjJnuxTUi For Real - Candy Rain; 23; 1; 0; 0; https://twitter.com/rafinhabastos/status/1005234770786308098; None; None
2018-06-08 23:13:18+00:00; rafinhabastos; Gostei de um vídeo @YouTube https://t.co/7UxJEqptYJ James - Make Love To Me; 24; 2; 0; 0; https://twitter.com/rafinhabastos/status/1005226289098346496; None; None
2018-06-08 11:43:50+00:00; rafinhabastos; @mascarine7 @gabriella_almd Segura o corrimento aí tia; 11; 0; 1; 0; https://twitter.com/rafinhabastos/status/1005052780862509057; None; None
2018-06-08 11:28:49+00:00; rafinhabastos; @gabriella_almd Muito bom gosto; 176; 4; 5; 0; https://twitter.com/rafinhabastos/status/1005049001064853505; None; None
2018-06-06 19:05:36+00:00; rafinhabastos; Amanhã faço um show mucho bacana aqui em LA. Aquele retweet maroto no meu próximo tweet ajuda a espalhar a mensagem.; 236; 8; 26; 5; https://twitter.com/rafinhabastos/status/1004439179890024448; None; None
2018-06-06 16:16:18+00:00; rafinhabastos; Gostei de um vídeo @YouTube https://t.co/6IcfFhBvEw | Maria Alice e Claudio | Segunda Chance {DISENSA}; 34; 2; 2; 0; https://twitter.com/rafinhabastos/status/1004396573927886848; None; None
2018-06-06 00:10:30+00:00; rafinhabastos; @eduagraespn Grande análises, Agra. Depois dessa a ESPN nunca mais me chamou. 😂😂😂; 257; 6; 6; 0; https://twitter.com/rafinhabastos/status/1004153521296429056; None; None
2018-06-05 21:40:56+00:00; rafinhabastos; Valorosa e profissional análise minha sobre a calçada da fama em Hollywood. Assista e aprenda: https://t.co/wK4t9KLfeF https://t.co/ctoNJFe6sg; 353; 12; 11; 1; https://twitter.com/rafinhabastos/status/1004115883877232640; None; None
2018-06-04 02:46:56+00:00; rafinhabastos; Normal. Nada demais. https://t.co/f00iP5sAin; 3552; 55; 540; 152; https://twitter.com/rafinhabastos/status/1003468113268989952; None; None
2018-06-04 01:20:29+00:00; rafinhabastos; O cara ñ é desse planeta. #NBA https://t.co/PurLw0Bg2k; 1065; 24; 150; 8; https://twitter.com/rafinhabastos/status/1003446359788216321; None; None
2018-06-04 00:41:06+00:00; rafinhabastos; @MiaMello Suas definições de “a balada foi lôka” foram atualizadas.; 67; 1; 3; 0; https://twitter.com/rafinhabastos/status/1003436446097727488; None; None
2018-06-03 21:12:35+00:00; rafinhabastos; @marigraciolli @danillobatista @Zanfa Sou mais autista; 3; 1; 0; 0; https://twitter.com/rafinhabastos/status/1003383969939722240; None; None
2018-06-03 19:25:05+00:00; rafinhabastos; Um agente do FBI vai pra pista de dança, dá um mortal de costas, a arma escapa da calça e ele acaba atirando na perna do DJ. História real. https://t.co/3za1B1vkc6; 277; 21; 52; 17; https://twitter.com/rafinhabastos/status/1003356916964134913; None; None
2018-06-03 01:53:06+00:00; rafinhabastos; @andrefran Èlé do @RogerioVilela; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1003092176916475904; None; None
2018-06-02 23:24:30+00:00; rafinhabastos; @andrefran https://t.co/CeNXlZwjws; 7; 2; 0; 0; https://twitter.com/rafinhabastos/status/1003054783144472581; None; None
2018-06-02 23:22:22+00:00; rafinhabastos; Sua hora vai chegar. https://t.co/4GHR7KZeO4; 2198; 38; 538; 41; https://twitter.com/rafinhabastos/status/1003054245635973120; None; None
2018-06-02 21:49:52+00:00; rafinhabastos; @vincentslee @miryslist @Racheldoesstuff @MintMilana @shitfromkiran It was a great night! Thanks for having me. It was an honor.; 10; 1; 0; 0; https://twitter.com/rafinhabastos/status/1003030968494485504; None; None
2018-06-02 21:41:59+00:00; rafinhabastos; 🎼 O sabor brasileiro! 🎵 https://t.co/yJDqSdbUN7; 945; 31; 141; 12; https://twitter.com/rafinhabastos/status/1003028981963079680; None; None
2018-06-02 01:58:01+00:00; rafinhabastos; Obrigado por dividirem seus sonhos comigo. 🙌🙌🙌 https://t.co/7yaP38ZZGI; 2684; 55; 223; 21; https://twitter.com/rafinhabastos/status/1002731027846971393; None; None
2018-06-01 18:05:36+00:00; rafinhabastos; @Marcos_Borba Opa! Diz a minutagem em q ele fala; 0; 1; 0; 0; https://twitter.com/rafinhabastos/status/1002612141130592256; None; None
2018-06-01 13:40:04+00:00; rafinhabastos; @Marcos_Borba opa! Onde ta o podcast em que ele falou???; 0; 1; 0; 0; https://twitter.com/rafinhabastos/status/1002545318586511360; None; None
2018-06-01 03:11:04+00:00; rafinhabastos; Lebrão rouba a bola e dão falta. Lebrão leva uma caceta e ñ dão nada. Aí complica. #NBAnaESPN; 1502; 57; 253; 8; https://twitter.com/rafinhabastos/status/1002387023028629505; None; None
2018-06-01 03:00:20+00:00; rafinhabastos; @MysteryGuitarM @TheLaughFactory Heheheh; 4; 0; 0; 0; https://twitter.com/rafinhabastos/status/1002384324295979008; None; None
2018-05-31 02:07:55+00:00; rafinhabastos; Corpus Christi... do latin: “Não tem aula ae, caraiooo! Que beleeeza!”.; 2056; 17; 361; 10; https://twitter.com/rafinhabastos/status/1002008743125467136; None; None
2018-05-30 20:26:46+00:00; rafinhabastos; Galerinha da Califórnia: Tenho show hoje no @TheLaughFactory em LA. Vai ser fueda. Ingressos com desconto em https://t.co/SuX62ZMJYs. Código promocional: RAFINHA. Ps: O 4o caboclo da foto ñ sou eu nem o @MauMeirelles. https://t.co/IX9llgbQxx; 217; 21; 10; 1; https://twitter.com/rafinhabastos/status/1001922889560424448; None; None
2018-05-28 07:55:45+00:00; rafinhabastos; @PaauloMedeiros Cara... ele faz parecer fácil.; 10; 1; 0; 0; https://twitter.com/rafinhabastos/status/1001009115529789445; None; None
2018-05-28 07:28:50+00:00; rafinhabastos; A NBA tá fresca: Encostam no Lebron é falta... Harden se atira no adversário e vai bater lance-livre. Tempo mole... sem pancada... sem pivô. Queria ver Draymond Green, Horford e Thompson segurando Shaquille, Ewing e Alonzo Mourning. Hj Kevin Love joga em baixo. Taquispariu. #NBA; 811; 39; 41; 4; https://twitter.com/rafinhabastos/status/1001002341393252353; None; None
2018-05-24 22:20:30+00:00; rafinhabastos; Os politicos proibiram o nome do aplicativo “Detector de Corrupção”.   O @MauMeirelles sugeriu um novo nome: “Detector de Ficha de Político”.   Prefiro abreviado: Detector de FDP. Vocês gostam? https://t.co/YKZ6Mtx8fx; 2872; 61; 504; 40; https://twitter.com/rafinhabastos/status/999777186939781120; None; None
2018-05-21 04:33:43+00:00; rafinhabastos; Depois da sexta tequila. https://t.co/KJWpRBcgVp; 2478; 46; 499; 58; https://twitter.com/rafinhabastos/status/998421558191259648; None; None
2018-05-19 09:33:45+00:00; rafinhabastos; Recomeçando. https://t.co/5CSeN5QaoF; 1133; 33; 16; 2; https://twitter.com/rafinhabastos/status/997772286156390401; None; None
2018-05-18 16:43:58+00:00; rafinhabastos; My pleasure, my friend. 🙌 https://t.co/c17XrwSo6F; 104; 1; 4; 1; https://twitter.com/rafinhabastos/status/997518167252525056; None; https://twitter.com/jasonauer/status/996923988495368192
2018-05-18 16:34:54+00:00; rafinhabastos; @luysaflor 🙌🙌🙌🙌; 3; 0; 0; 0; https://twitter.com/rafinhabastos/status/997515883126767616; None; None
2018-05-18 02:09:42+00:00; rafinhabastos; @ale_birds @HollywoodImprov Jehhehehhe! Lets do this!!; 10; 1; 0; 0; https://twitter.com/rafinhabastos/status/997298148363005952; None; None
2018-05-16 16:31:21+00:00; rafinhabastos; Uma estrada longa pela frente. https://t.co/mSghSrehBc; 1368; 27; 29; 2; https://twitter.com/rafinhabastos/status/996790216294715393; None; None
2018-05-16 15:54:15+00:00; rafinhabastos; @ale_birds @HollywoodImprov Obrigado pela visita, meu velho. A plateia estava difícil, mas sei que tem um caminho legal pra seguir aí. Daqui a pouco faço um show maior e vai ser foda. Obrigado mesmo pela visita velho; 27; 0; 1; 0; https://twitter.com/rafinhabastos/status/996780879727882241; None; None
2018-05-13 03:43:42+00:00; rafinhabastos; Machida wins by tiro-de-meta. Belfort se aposentando. Carreira bonita... desde o UFC 5 na estrada. https://t.co/xhK0C59Atb; 1223; 50; 105; 38; https://twitter.com/rafinhabastos/status/995509868088836096; None; None
2018-05-12 04:40:06+00:00; rafinhabastos; @bori_ng 🙌; 51; 3; 1; 0; https://twitter.com/rafinhabastos/status/995161672783347712; None; None
2018-05-10 16:59:33+00:00; rafinhabastos; Nunca o slogan “o sabor brasileiro” fez tanto sentido. https://t.co/Em8b4r52yM; 3987; 51; 889; 62; https://twitter.com/rafinhabastos/status/994622985066577920; None; None
2018-05-10 16:00:59+00:00; rafinhabastos; Chegou a sua chance. https://t.co/03SYIlLpiO; 941; 70; 158; 79; https://twitter.com/rafinhabastos/status/994608245330227200; None; None
2018-05-10 14:30:24+00:00; rafinhabastos; @bibiayete 🙌; 7; 0; 0; 0; https://twitter.com/rafinhabastos/status/994585452333023237; None; None
2018-05-10 14:28:58+00:00; rafinhabastos; Quando entrei na Rede TV. https://t.co/Q5nFz8MWzC; 1021; 12; 32; 5; https://twitter.com/rafinhabastos/status/994585088661774337; None; None
2018-05-10 03:58:41+00:00; rafinhabastos; Manoooo! Uhhahshhshhe! Nem precisou de som pra ser hhuahhe! https://t.co/UsgsVfHPcJ; 1568; 44; 376; 69; https://twitter.com/rafinhabastos/status/994426475045576704; None; None
2018-05-09 06:44:26+00:00; rafinhabastos; As moça faz esses preenchimento labial aí e ficam parecendo q tão assobiando o tempo todo.; 1816; 36; 223; 27; https://twitter.com/rafinhabastos/status/994105796110835712; None; None
2018-05-05 23:01:12+00:00; rafinhabastos; @Bianca_RCC Vamo q da tempo; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/992902056133513216; None; None
2018-05-05 23:00:47+00:00; rafinhabastos; @lamonteiro Corre!; 30; 1; 1; 0; https://twitter.com/rafinhabastos/status/992901954220240896; None; None
2018-05-05 11:28:13+00:00; rafinhabastos; @naosalvo Viajar é uma bosta. Abraço; 381; 10; 9; 0; https://twitter.com/rafinhabastos/status/992727661276467200; None; None
2018-05-04 15:59:07+00:00; rafinhabastos; @PCoelha23 Exatamente; 4; 0; 0; 0; https://twitter.com/rafinhabastos/status/992433450601844736; None; None
2018-05-04 15:30:14+00:00; rafinhabastos; Sua carreira não pode estar indo no caminho certo qdo vc busca “FRASES HITLER” no google pra sacanear um amigo e é isso que aparece. https://t.co/AGWVHIHC2h; 1147; 38; 70; 6; https://twitter.com/rafinhabastos/status/992426178903494658; None; None
2018-05-02 20:41:27+00:00; rafinhabastos; @bicmuller Interweb nunca decepciona.; 0; 0; 0; 0; https://twitter.com/rafinhabastos/status/991779725910650880; None; None
2018-05-02 05:55:50+00:00; rafinhabastos; Vou dormir e sonhar com o tempo em que o orkut era top.; 1873; 27; 214; 14; https://twitter.com/rafinhabastos/status/991556853971738624; None; None
2018-05-02 05:52:57+00:00; rafinhabastos; @bicmuller 🙌; 3; 3; 0; 0; https://twitter.com/rafinhabastos/status/991556126108995584; None; None
2018-05-02 05:10:30+00:00; rafinhabastos; @bicmuller Desculpa. Apenas ñ to num bom momento.; 89; 3; 2; 1; https://twitter.com/rafinhabastos/status/991545443485089792; None; None
2018-04-30 15:17:50+00:00; rafinhabastos; A meia ficou show. https://t.co/yV54e1TkKr; 1944; 60; 277; 32; https://twitter.com/rafinhabastos/status/990973506597900288; None; None
2018-04-30 15:13:26+00:00; rafinhabastos; @MauricioRicardo @chicobarney hahhehshe!!! Hey!!! Lembro de tudo isso. Tb ñ sigo meu pai e nem @OCriador e nem por isso tretamos. Pra mim, somos bródis. Twitter de cu é rola. Bjo no coração.; 15; 2; 0; 0; https://twitter.com/rafinhabastos/status/990972400178212864; None; None
2018-04-29 17:37:57+00:00; rafinhabastos; @MauricioRicardo @chicobarney E aí eu te fiz o q? Diz aí pq ñ tô sabendo.; 119; 10; 2; 1; https://twitter.com/rafinhabastos/status/990646383093927939; None; None
2018-04-26 22:32:29+00:00; rafinhabastos; O maior comedy club de LA, o Laugh Factory, postou uma piadoca que eu fiz lá. Se puder entrar aqui https://t.co/GzJvBONGgQ e deixar seu likezinho seria lindo demais. https://t.co/zQEie42kSJ; 243; 8; 8; 1; https://twitter.com/rafinhabastos/status/989633341845655563; None; None
2018-04-26 22:14:20+00:00; rafinhabastos; @feltrinoficial HAhhehahahheh!!!; 100; 9; 9; 0; https://twitter.com/rafinhabastos/status/989628774340812805; None; None
