[2020-12-05 22:47:05+00:00; AnaPaulaVolei; @jeffs_araujo35 ❤️ Mestre demais.; 0; 0; 19; 0; https://twitter.com/AnaPaulaVolei/status/1335355040362479617; None; None] 
[2020-04-17 00:36:37+00:00; AnaPaulaVolei; @jctm1 @AlessonOS EXATO.; 1; 0; 2; 0; https://twitter.com/AnaPaulaVolei/status/1250946228818374657; None; None] 
[2020-04-17 00:36:06+00:00; AnaPaulaVolei; @GiovanniCitelli ESSE é o ponto do meu tuíte. Obrigada! Até agora, números “certos” e outros dados alarmistas não se concretizaram. A OMS em fevereiro disse que máscaras não eram necessárias. Estamos vivendo o desconhecido mas tem tanta gente com tanta certeza...; 11; 8; 191; 0; https://twitter.com/AnaPaulaVolei/status/1250946099671527424; None; None] 
[2020-04-17 00:33:11+00:00; AnaPaulaVolei; @Alexmabastos @brunogelmi Vcs se atrelarem a UM tópico em 280 caracteres, o confinamento, que não funciona e não funcionou DA MESMA MANEIRA no mundo todo. Esse é o ponto. Não há uma receita CERTA para o mundo todo sem considerar outros fatores. O confinamento funcionou de maneiras diferentes.; 2; 0; 14; 0; https://twitter.com/AnaPaulaVolei/status/1250945367677394944; None; None] 
[2020-04-17 00:30:17+00:00; AnaPaulaVolei; @ebuenas Não entrei no mérito do confinamento, mas sim das curvas, picos, projeção de mortes e hospitalizados. Nada bateu até agora, da OMS a Imperial College, as “certezas” foram todas por água abaixo. Estamos lidando com muitos fatores desconhecidos, ah mas quem sabe é o Twitter...; 18; 14; 271; 0; https://twitter.com/AnaPaulaVolei/status/1250944636438249472; None; None] 
[2020-04-17 00:25:58+00:00; AnaPaulaVolei; @Lobo_de_Terno Não há consenso e unanimidade até nisso. Até quando? Para quantos? Onde?; 1; 0; 1; 0; https://twitter.com/AnaPaulaVolei/status/1250943550570651653; None; None] 
[2020-04-17 00:19:55+00:00; AnaPaulaVolei; Até agora pouquíssimas previsões de especialistas sobre o covid-19 se concretizaram. Ninguém tem certeza de NADA, confinamento, mortes, curvas, mas os cavaleiros do apocalipse da imprensa e da política não param de proclamar em suas trombetas suas certezas absolutas e ignorantes.; 633; 4327; 22179; 211; https://twitter.com/AnaPaulaVolei/status/1250942026083733505; None; None] 
[2020-04-16 03:00:55+00:00; AnaPaulaVolei; @JulianaCecheto @RubinReport Sisters!; 2; 1; 26; 0; https://twitter.com/AnaPaulaVolei/status/1250620157971447811; None; None] 
[2020-04-15 22:46:55+00:00; AnaPaulaVolei; @biraiorio Hahaha!!; 1; 6; 205; 0; https://twitter.com/AnaPaulaVolei/status/1250556235138490368; None; None] 
[2020-04-15 22:45:42+00:00; AnaPaulaVolei; @RubinReport https://t.co/0ERCkl2aY2; 41; 2; 395; 2; https://twitter.com/AnaPaulaVolei/status/1250555928765534209; None; None] 
[2020-04-15 03:59:01+00:00; AnaPaulaVolei; @ludmilagrilo Parabéns!!❤️; 6; 14; 464; 0; https://twitter.com/AnaPaulaVolei/status/1250272388760997892; None; None] 
[2020-04-14 18:01:33+00:00; AnaPaulaVolei; @_testesdamassa @jeffs_araujo35 @ivamzera Uma queridíssima amiga hoje. Obrigada.😉; 1; 1; 15; 0; https://twitter.com/AnaPaulaVolei/status/1250122034505379841; None; None] 
[2020-04-14 17:59:22+00:00; AnaPaulaVolei; @benebarbosa_mvb @AndreaBocelli Vi! Espetacular! E ele cantou Amazing Grace de despedida! Belíssimo!; 2; 7; 180; 0; https://twitter.com/AnaPaulaVolei/status/1250121483633848320; None; None] 
[2020-04-14 17:19:43+00:00; AnaPaulaVolei; EXCLUSIVO: Oeste revela salários de Lula, Gilberto Carvalho e Vaccari. 👀   Ex-presidente começou a ser remunerado com recursos do fundo partidário a partir deste ano. Ele, sozinho, recebe R$ 20,4 mil.   Do. Fundo. Partidário.  https://t.co/dIYtlVwJsR; 998; 5372; 15542; 529; https://twitter.com/AnaPaulaVolei/status/1250111504906481665; None; None] 
[2020-04-12 17:51:56+00:00; AnaPaulaVolei; @jeffs_araujo35 @ivamzera Igualmente, querido. He is risen!; 1; 0; 31; 0; https://twitter.com/AnaPaulaVolei/status/1249394838698512385; None; None] 
[2020-04-12 17:47:23+00:00; AnaPaulaVolei; @ivamzera @jeffs_araujo35 Jeff é meu amigo, Ivan.; 5; 0; 41; 0; https://twitter.com/AnaPaulaVolei/status/1249393691233419264; None; None] 
[2020-04-12 16:52:13+00:00; AnaPaulaVolei; @LuizBarrosOfic1 Daqui a pouco!; 1; 0; 11; 0; https://twitter.com/AnaPaulaVolei/status/1249379809433534465; None; None] 
[2020-04-12 16:50:55+00:00; AnaPaulaVolei; @mariafatimang Já apertamos o sininho aqui!; 2; 0; 14; 0; https://twitter.com/AnaPaulaVolei/status/1249379480470032385; None; None] 
[2020-04-12 16:49:24+00:00; AnaPaulaVolei; @Willzito Hang in there. Ela está com Ele.❤️; 1; 0; 5; 0; https://twitter.com/AnaPaulaVolei/status/1249379099891515392; None; None] 
[2020-04-12 16:43:55+00:00; AnaPaulaVolei; @jeffs_araujo35 Alguns pontos, querido: -Confinamento: começamos antes de tds. 21 dos 58 counties bem antes do governador. Stanford mandou os alunos embora há 40 dias. -Clima. -Residências são mais afastadas. Não há mts prédios e elevadores. -Pessoas usam mais carros e menos transporte público.; 14; 57; 831; 2; https://twitter.com/AnaPaulaVolei/status/1249377721517371398; None; None] 
[2020-04-12 16:29:46+00:00; AnaPaulaVolei; Amazing Grace,  How sweet the sound That saved a wretch like me I once was lost, but now am found Was blind but now I see!  Que todos tenham um Páscoa abençoada. 🙏🏻❤️ https://t.co/mRWvdOCXAf; 146; 706; 5759; 23; https://twitter.com/AnaPaulaVolei/status/1249374161081790464; None; None] 
[2020-04-11 02:55:26+00:00; AnaPaulaVolei; @KakaDia04127966 Benção! Feliz aniversário, Vó Antônia!🙏🏻❤️; 1; 0; 105; 0; https://twitter.com/AnaPaulaVolei/status/1248806837945696257; None; None] 
[2020-04-11 01:08:53+00:00; AnaPaulaVolei; @Felippe_Hermes Por essas e outras que os ianques aqui falam que eu invento as histórias do Brasil!😄; 1; 3; 10; 0; https://twitter.com/AnaPaulaVolei/status/1248780024376770560; None; None] 
[2020-04-11 01:01:53+00:00; AnaPaulaVolei; @aperteoalt Pra vc tbm, querido. 🙏🏻❤️; 0; 0; 7; 0; https://twitter.com/AnaPaulaVolei/status/1248778260328022017; None; None] 
[2020-04-11 01:01:19+00:00; AnaPaulaVolei; @Felippe_Hermes JÊNIU!😍; 2; 1; 13; 0; https://twitter.com/AnaPaulaVolei/status/1248778117973344256; None; None] 
[2020-04-11 00:55:41+00:00; AnaPaulaVolei; @Felippe_Hermes Cruzes. Nem aprendi a mexer nessa aberração. Já guilhotinaram a ideia de jerico?; 3; 3; 53; 0; https://twitter.com/AnaPaulaVolei/status/1248776702420865024; None; None] 
[2020-04-11 00:53:36+00:00; AnaPaulaVolei; @RubinReport It’s even more special now!☺️🥰; 2; 3; 43; 0; https://twitter.com/AnaPaulaVolei/status/1248776178665549826; None; None] 
[2020-04-11 00:53:00+00:00; AnaPaulaVolei; @ASachsida @JornalDaCidadeO Baita entrevista, mestre. Sempre aprendendo.; 1; 4; 117; 0; https://twitter.com/AnaPaulaVolei/status/1248776027473506309; None; None] 
[2020-04-11 00:48:54+00:00; AnaPaulaVolei; @Urublog @paulacubica Com o Rio de Janeiro todo fechado ficou difícil né irmão.; 11; 3; 143; 1; https://twitter.com/AnaPaulaVolei/status/1248774993346883584; None; None] 
[2020-04-11 00:40:13+00:00; AnaPaulaVolei; Que todos tenham uma abençoada noite. Eventos tristes também podem ter finais reveladores e inspiradores.  Be hopeful.🙏🏻❤️ https://t.co/Nkkk9uvpT2; 146; 922; 11072; 19; https://twitter.com/AnaPaulaVolei/status/1248772808475197440; None; None] 
[2020-04-10 21:02:23+00:00; AnaPaulaVolei; @Felippe_Hermes Ah pára!!! Hahahaha!!!; 6; 8; 338; 0; https://twitter.com/AnaPaulaVolei/status/1248717989194547200; None; None] 
[2020-04-10 20:37:17+00:00; AnaPaulaVolei; @Willian10371572 E hahahaha 😄; 2; 1; 105; 0; https://twitter.com/AnaPaulaVolei/status/1248711672853741568; None; None] 
[2020-04-10 20:36:24+00:00; AnaPaulaVolei; @mandioquinha_12 E eu aqui ainda lendo e estudando aos 48 do segundo tempo. Avon rocks!😄; 1; 0; 2; 0; https://twitter.com/AnaPaulaVolei/status/1248711450966646784; None; None] 
[2020-04-10 20:33:21+00:00; AnaPaulaVolei; $250 milhões?😱 E eu perdendo tempo com Olimpíada pipipi e faculdade popopó. Deveria ter sido consultora da Avon.; 1163; 5527; 35214; 208; https://twitter.com/AnaPaulaVolei/status/1248710684298244097; None; None] 
[2020-04-10 19:56:08+00:00; AnaPaulaVolei; @orlandotambosi Abraçados com o primeiro ministro de araque.; 3; 11; 314; 0; https://twitter.com/AnaPaulaVolei/status/1248701318442528768; None; None] 
[2020-04-10 19:52:37+00:00; AnaPaulaVolei; @brasil_exotic Pai amado. Fakes e trolls tbm usam Google!; 9; 5; 205; 0; https://twitter.com/AnaPaulaVolei/status/1248700432723005440; None; None] 
[2020-04-10 19:45:24+00:00; AnaPaulaVolei; Esta informação errada está no ar há mais de 24 horas. Onde estão as agências de checagem ou o Twitter para cobrar a correção?  A CDC não é a Anvisa americana (FDA) e apenas a POSOLOGIA foi tirada das orientações p/que médicos possam prescrever o uso da CQ/HCQ a seu critério. https://t.co/h73t1meIbA; 470; 4271; 15984; 168; https://twitter.com/AnaPaulaVolei/status/1248698614693498880; None; https://twitter.com/Estadao/status/1248191926492372993] 
[2020-04-10 05:57:51+00:00; AnaPaulaVolei; @GTMacalossi Sim... fiquei arrasada...acho que fui com muita sede ao pote, expectativa lá em cima. Tenho que me conformar que nunca mais veremos algo parecido com Breaking Bad.😞😩; 12; 5; 224; 0; https://twitter.com/AnaPaulaVolei/status/1248490356846428160; None; None] 
[2020-04-10 03:27:31+00:00; AnaPaulaVolei; @GTMacalossi 😄👊; 2; 0; 15; 0; https://twitter.com/AnaPaulaVolei/status/1248452525885288449; None; None] 
[2020-04-10 03:20:16+00:00; AnaPaulaVolei; @GTMacalossi #Block assinado: viúva de Breaking Bad.; 7; 2; 96; 0; https://twitter.com/AnaPaulaVolei/status/1248450699232305153; None; None] 
[2020-04-09 22:34:40+00:00; AnaPaulaVolei; @RubinReport https://t.co/bD3hjHUyXV; 11; 0; 123; 0; https://twitter.com/AnaPaulaVolei/status/1248378825471176704; None; None] 
[2020-04-09 21:57:00+00:00; AnaPaulaVolei; @florio_ricardo Liberou “off-label”, sabe o que é isso? Google. E a posologia está A CRITÉRIO dos médicos e hospitais. Mais uma pesquisadinha de nada e vc saberia.; 32; 30; 407; 1; https://twitter.com/AnaPaulaVolei/status/1248369346616819712; None; None] 
[2020-04-09 21:49:07+00:00; AnaPaulaVolei; @muylaerte @paulacamara_ Não sei se foi por compaixão que esse médico prescreveu a substância para seus pacientes.  :) https://t.co/HneorRw3eB; 8; 48; 133; 3; https://twitter.com/AnaPaulaVolei/status/1248367362786512896; None; None] 
[2020-04-09 21:37:09+00:00; AnaPaulaVolei; @florio_ricardo Gente, cêis podem até vir discutir, discordar, mandar catar coquinho...mas dá uma PESQUISADA ANTES de postar.💆🏻‍♀️ Não custa nada e economiza o meu tempo.  https://t.co/NqXErLRVTp; 22; 193; 1089; 6; https://twitter.com/AnaPaulaVolei/status/1248364350278004736; None; None] 
[2020-04-09 21:18:17+00:00; AnaPaulaVolei; @Reinald32410716 @raoult_didier @heliobeltrao Concordo. Automedicação jamais!; 6; 4; 74; 0; https://twitter.com/AnaPaulaVolei/status/1248359603252813824; None; None] 
[2020-04-09 21:09:19+00:00; AnaPaulaVolei; @muylaerte @paulacamara_ Muito pelo contrário, sem as orientações para dosagem, que eram muito específicas, os médicos e hospitais agora podem administra-la até nos primeiros sintomas, evitando assim um possível colapso hospitalar.; 7; 71; 259; 0; https://twitter.com/AnaPaulaVolei/status/1248357345710624768; None; None] 
[2020-04-09 20:47:45+00:00; AnaPaulaVolei; @rubenlr https://t.co/Fi5S3tURUt; 4; 18; 77; 0; https://twitter.com/AnaPaulaVolei/status/1248351920697180160; None; None] 
[2020-04-09 20:41:53+00:00; AnaPaulaVolei; @ibluz Nem pensar.; 0; 0; 0; 0; https://twitter.com/AnaPaulaVolei/status/1248350442049822720; None; None] 
[2020-04-09 20:36:56+00:00; AnaPaulaVolei; E mais, para que não distorçam a verdade:  A CDC NÃO tirou as orientações do USO da cloroquina e hidroxicloroquina de suas diretrizes no tratamento de pacientes c/ Covid-19. Eles tiraram apenas a POSOLOGIA, que agora fica a critério de médicos e hospitais. https://t.co/YXUCVnMyhf https://t.co/h73t1meIbA; 231; 1989; 7021; 112; https://twitter.com/AnaPaulaVolei/status/1248349195972407297; None; https://twitter.com/Estadao/status/1248191926492372993] 
[2020-04-09 20:28:47+00:00; AnaPaulaVolei; @AnalistaMengao @ChavesTheu Exato.; 2; 10; 357; 0; https://twitter.com/AnaPaulaVolei/status/1248347146807439360; None; None] 
[2020-04-09 20:26:59+00:00; AnaPaulaVolei; @AnalistaMengao Sim!!; 4; 13; 316; 0; https://twitter.com/AnaPaulaVolei/status/1248346693399019521; None; None] 
[2020-04-09 20:26:44+00:00; AnaPaulaVolei; @ClarMorais Sim!; 0; 9; 251; 0; https://twitter.com/AnaPaulaVolei/status/1248346628978692096; None; None] 
[2020-04-09 20:24:14+00:00; AnaPaulaVolei; @ChavesTheu Ninguém tirou nada, estão desinformando. Tiraram a sugestão de dosagem e prescrição que agora fica a critério de cada médico.; 28; 276; 1914; 2; https://twitter.com/AnaPaulaVolei/status/1248346003318525952; None; None] 
[2020-04-09 20:21:19+00:00; AnaPaulaVolei; @Hernany_Eduardo @Estadao Errado! https://t.co/PYAFKqyOL3 https://t.co/gfxEr8J9bq; 21; 98; 1260; 3; https://twitter.com/AnaPaulaVolei/status/1248345267172044800; None; https://twitter.com/AnaPaulaVolei/status/1248345029208231936] 
[2020-04-09 20:20:22+00:00; AnaPaulaVolei; ⚠️ A CDC NÃO É A ANVISA AMERICANA.   A CDC (Center for Disease Control) está sob o “Department of Health and Human Services” (Ministério da Saúde).   A “Anvisa” americana é o FDA - Food and Drug Administration.   Onde estão as agências de fact-checking? Isso é desinformação. https://t.co/h73t1meIbA; 532; 4371; 16661; 264; https://twitter.com/AnaPaulaVolei/status/1248345029208231936; None; https://twitter.com/Estadao/status/1248191926492372993] 
[2020-04-09 20:10:16+00:00; AnaPaulaVolei; @pedrodevitro Desonesto. Eu estou apenas noticiando o que está acontecendo aqui nos EUA. Os casos anedóticos pelo mundo são avassaladores e é impossível fingir que não estamos vendo, pq não gostam de A ou B. Abro a discussão por causa deles, dos milhares de relatos de pessoas e médicos.; 2; 6; 56; 0; https://twitter.com/AnaPaulaVolei/status/1248342485429977093; None; None] 
[2020-04-09 20:06:22+00:00; AnaPaulaVolei; @Reinald32410716 @raoult_didier @heliobeltrao Onde vc leu que não está funcionando nos EUA? Dê uma olhada no meu perfil e do @heliobeltrao e veja o que está sendo feito em NY e outros lugares. Não acredite no que estão tentando empurrar. Não apenas leia, investigue!; 7; 28; 246; 0; https://twitter.com/AnaPaulaVolei/status/1248341506638761984; None; None] 
[2020-04-09 20:00:52+00:00; AnaPaulaVolei; @Albertolimasra1 Cuidado com as manchetes sensacionalistas e o teor distorcido. Há mta politicagem nessa pandemia.😞 Investigue sempre!👍; 0; 4; 29; 0; https://twitter.com/AnaPaulaVolei/status/1248340120274489345; None; None] 
[2020-04-09 19:54:54+00:00; AnaPaulaVolei; @ggampp @andre_luizviana @VivianFariadeS1 💁🏻‍♀️😄💆🏻‍♀️; 0; 0; 9; 0; https://twitter.com/AnaPaulaVolei/status/1248338620127178753; None; None] 
[2020-04-09 19:52:10+00:00; AnaPaulaVolei; @BaldacciRoberto Ah, o block come solto com essa turma, são mto desonestos. Mas de vez em quando é bom responder ou jogar na TL pra sentir o bafo no cangote.☺️; 3; 4; 50; 0; https://twitter.com/AnaPaulaVolei/status/1248337929325297665; None; None] 
[2020-04-09 19:49:51+00:00; AnaPaulaVolei; @Albertolimasra1 E vc as leu ou só leu a manchete?; 2; 0; 2; 0; https://twitter.com/AnaPaulaVolei/status/1248337349873823744; None; None] 
[2020-04-09 19:48:48+00:00; AnaPaulaVolei; @Albertolimasra1 Alberto, trago más notícias. Vc foi enganado. Vou te ajudar. O fosfato de cloroquina é uma substância usada p/limpar aquários de peixes e não tem nada a ver c/a medicação farmacêutica. Be safe. Lave as mãos e cuidado c/as notícias falsas ou distorcidas.👍  https://t.co/ha3OmoNZKj https://t.co/KURRyjaEYy; 3; 0; 14; 0; https://twitter.com/AnaPaulaVolei/status/1248337086119206917; None; None] 
[2020-04-09 19:35:42+00:00; AnaPaulaVolei; @kunmuniz @andre_luizviana @VivianFariadeS1 😂; 0; 0; 33; 0; https://twitter.com/AnaPaulaVolei/status/1248333787051651073; None; None] 
[2020-04-09 19:34:47+00:00; AnaPaulaVolei; @Albertolimasra1 NINGUÉM morreu “por conta do medicamento”! Ninguém. Larga de ser desonesto e sai daqui.; 3; 1; 21; 0; https://twitter.com/AnaPaulaVolei/status/1248333556360695811; None; None] 
[2020-04-09 19:27:45+00:00; AnaPaulaVolei; @andre_luizviana @VivianFariadeS1 Eu até pensei “ah, vou responder esse rapaz...”, mas quem retuíta as maiores bobagens de Ciro Gomes...honesto aqui vc não é.; 156; 89; 2565; 9; https://twitter.com/AnaPaulaVolei/status/1248331786465071109; None; None] 
[2020-04-09 18:16:17+00:00; AnaPaulaVolei; @cariocazz @raoult_didier @heliobeltrao Sim.; 1; 3; 85; 0; https://twitter.com/AnaPaulaVolei/status/1248313803026006016; None; None] 
[2020-04-09 18:13:19+00:00; AnaPaulaVolei; @VivianFariadeS1 Sim, a FDA liberou, fica a critério do médico.; 1; 2; 23; 0; https://twitter.com/AnaPaulaVolei/status/1248313054481092608; None; None] 
[2020-04-09 18:07:44+00:00; AnaPaulaVolei; Emmanuel Macron, presidente da França, se encontrou hoje com o Dr. Didier Raoult para visitar o centro de pesquisa do médico francês que tem sido pioneiro no tratamento do Covid-19.   https://t.co/Ibw9kwfMBN https://t.co/3AGPZj8Kab; 37; 269; 1409; 23; https://twitter.com/AnaPaulaVolei/status/1248311651666821121; None; https://twitter.com/BFMTV/status/1248296209921515521] 
[2020-04-09 17:53:45+00:00; AnaPaulaVolei; ⚠️⚠️⚠️ Resultados da última pesquisa do Dr @raoult_didier no tratamento de 1061 pacientes com Covid-19. Os pacientes foram tratados com Hidroxicloroquina/Azitromicina na IHU Méditerranée Infection, em Marseille, França.   https://t.co/RDuiFvMCUV https://t.co/R3Oma8bIZ3; 126; 1191; 5189; 52; https://twitter.com/AnaPaulaVolei/status/1248308129432866817; None; None] 
[2020-04-09 17:29:12+00:00; AnaPaulaVolei; @biraiorio Não, professor. Não vale.; 7; 9; 211; 0; https://twitter.com/AnaPaulaVolei/status/1248301951491530752; None; None] 
[2020-04-09 17:25:56+00:00; AnaPaulaVolei; Inacreditável chegar aqui e ler os cheerleaders do vírus. Por pura política e nojinho. Até quando, minha gente? https://t.co/XodT9Rdlva; 188; 1111; 8169; 18; https://twitter.com/AnaPaulaVolei/status/1248301132247531520; None; None] 
[2020-04-09 08:37:01+00:00; AnaPaulaVolei; @WanderS80177829 @AlexandreMafal1 @Ma_Paolinelli Só li verdades! 😂; 0; 0; 38; 0; https://twitter.com/AnaPaulaVolei/status/1248168023237640193; None; None] 
